Timestamp,Open,High,Low,Close,Volume
2025-12-11 03:35:00.000,179.81,179.86,179.81,179.86,713
2025-12-11 03:50:00.000,180.2,180.4,180.2,180.4,450
2025-12-11 04:00:00.000,180.45,180.49,180.25,180.26,8367
2025-12-11 04:05:00.000,180.29,180.79,180.29,180.49,4892
2025-12-11 04:10:00.000,180.52,180.75,180.51,180.68,5299
2025-12-11 04:15:00.000,180.73,180.75,180.55,180.75,4862
2025-12-11 04:20:00.000,180.75,181.1,180.68,180.91,7636
2025-12-11 04:25:00.000,180.99,181.01,180.78,180.83,5651
2025-12-11 04:30:00.000,180.89,180.89,180.8,180.8,2680
2025-12-11 04:35:00.000,180.7,180.86,180.69,180.86,929
2025-12-11 04:40:00.000,180.85,180.86,180.7,180.7,2825
2025-12-11 04:45:00.000,180.72,180.72,180.53,180.6,3897
2025-12-11 04:50:00.000,180.62,180.73,180.55,180.55,1903
2025-12-11 04:55:00.000,180.57,180.57,180.25,180.35,4160
2025-12-11 05:00:00.000,180.44,180.44,180.33,180.35,1967
2025-12-11 05:05:00.000,180.37,180.39,180.27,180.37,7911
2025-12-11 05:10:00.000,180.35,180.42,180.16,180.33,5858
2025-12-11 05:15:00.000,180.38,180.55,180.36,180.5,3902
2025-12-11 05:20:00.000,180.44,180.47,180.37,180.47,3518
2025-12-11 05:25:00.000,180.39,180.4,180.35,180.4,861
2025-12-11 05:30:00.000,180.46,180.51,180.43,180.51,1060
2025-12-11 05:35:00.000,180.58,180.62,180.57,180.58,2011
2025-12-11 05:40:00.000,180.54,180.63,180.49,180.63,6443
2025-12-11 05:45:00.000,180.64,180.72,180.56,180.69,6098
2025-12-11 05:50:00.000,180.78,180.85,180.69,180.74,3399
2025-12-11 05:55:00.000,180.77,180.79,180.72,180.77,445
2025-12-11 06:00:00.000,180.65,180.8,180.65,180.8,1314
2025-12-11 06:05:00.000,180.86,180.87,180.61,180.65,1352
2025-12-11 06:10:00.000,180.62,180.62,180.5,180.5,445
2025-12-11 06:15:00.000,180.45,180.59,180.42,180.53,4781
2025-12-11 06:20:00.000,180.5,180.5,180.48,180.48,600
2025-12-11 06:25:00.000,180.51,180.54,180.46,180.54,1808
2025-12-11 06:30:00.000,180.55,180.58,180.45,180.46,1972
2025-12-11 06:35:00.000,180.5,180.5,180.44,180.5,6274
2025-12-11 06:40:00.000,180.49,180.52,180.46,180.52,7533
2025-12-11 06:45:00.000,180.54,180.73,180.54,180.71,11397
2025-12-11 06:50:00.000,180.8,180.83,180.73,180.77,10338
2025-12-11 06:55:00.000,180.77,180.81,180.71,180.76,6645
2025-12-11 07:00:00.000,180.73,181.16,180.62,181.111,11766
2025-12-11 07:05:00.000,181.07,181.15,181.001,181.11,8957
2025-12-11 07:10:00.000,181.13,181.3,181.12,181.25,28151
2025-12-11 07:15:00.000,181.25,181.29,180.97,181.13,13050
2025-12-11 07:20:00.000,181.179,181.311,181.151,181.18,8939
2025-12-11 07:25:00.000,181.24,181.35,181.2,181.25,9712
2025-12-11 07:30:00.000,181.27,181.5,181.25,181.47,14071
2025-12-11 07:35:00.000,181.5,181.5,181.3,181.35,5124
2025-12-11 07:40:00.000,181.369,181.38,181.15,181.35,9640
2025-12-11 07:45:00.000,181.29,181.31,181.16,181.2,5453
2025-12-11 07:50:00.000,181.25,181.35,181.24,181.26,11154
2025-12-11 07:55:00.000,181.3,181.4,181.3,181.35,12659
2025-12-11 08:00:00.000,180.68,181.55,179.71,181.41,512664
2025-12-11 08:05:00.000,181.41,181.44,181.1,181.1,27446
2025-12-11 08:10:00.000,181.1001,181.3,181.1001,181.2784,23877
2025-12-11 08:15:00.000,181.27,181.36,181.1001,181.2,18471
2025-12-11 08:20:00.000,181.1301,181.2,181.07,181.07,18581
2025-12-11 08:25:00.000,181.06,181.2241,181.0,181.2,24729
2025-12-11 08:30:00.000,181.2,181.21,180.9614,180.9614,44764
2025-12-11 08:35:00.000,180.99,181.03,180.68,180.8551,109174
2025-12-11 08:40:00.000,180.86,180.97,180.71,180.72,58752
2025-12-11 08:45:00.000,180.73,181.0,180.7,180.93,46646
2025-12-11 08:50:00.000,180.9053,181.29,180.9053,181.22,59518
2025-12-11 08:55:00.000,181.21,181.22,180.84,180.87,28118
2025-12-11 09:00:00.000,180.93,180.96,180.85,180.85,40447
2025-12-11 09:05:00.000,180.85,180.91,180.78,180.84,73356
2025-12-11 09:10:00.000,180.84,181.2401,180.8336,181.0499,43507
2025-12-11 09:15:00.000,181.0303,181.1,180.92,180.9331,27027
2025-12-11 09:20:00.000,180.93,180.9499,180.8,180.8781,22143
2025-12-11 09:25:00.000,180.84,180.89,180.2,180.27,181096
2025-12-11 09:30:00.000,180.29,180.42,178.24,178.48,5680147
2025-12-11 09:35:00.000,178.49,179.16,178.292,178.7799,2890085
2025-12-11 09:40:00.000,178.76,178.92,177.87,178.44,2859239
2025-12-11 09:45:00.000,178.44,178.69,177.6101,177.74,2360347
2025-12-11 09:50:00.000,177.73,177.9799,177.25,177.285,2008366
2025-12-11 09:55:00.000,177.28,177.68,176.8018,176.865,2238436
2025-12-11 10:00:00.000,176.8675,177.72,176.62,177.54,2117681
2025-12-11 10:05:00.000,177.54,178.095,177.48,177.941,2045288
2025-12-11 10:10:00.000,177.95,178.16,177.52,177.855,1650327
2025-12-11 10:15:00.000,177.85,178.09,177.655,177.975,1226245
2025-12-11 10:20:00.000,177.97,178.68,177.9,178.54,1776061
2025-12-11 10:25:00.000,178.52,178.65,178.0,178.085,1560872
2025-12-11 10:30:00.000,178.1,178.27,177.95,177.97,1124868
2025-12-11 10:35:00.000,177.99,177.99,177.43,177.58,1544669
2025-12-11 10:40:00.000,177.58,177.58,176.9701,177.1945,1585480
2025-12-11 10:45:00.000,177.195,177.74,177.06,177.2142,1393910
2025-12-11 10:50:00.000,177.21,177.38,176.832,177.295,1566082
2025-12-11 10:55:00.000,177.29,177.68,177.245,177.49,1121536
2025-12-11 11:00:00.000,177.47,177.78,177.34,177.59,914593
2025-12-11 11:05:00.000,177.5801,177.59,177.09,177.14,921551
2025-12-11 11:10:00.000,177.15,177.4,177.01,177.25,852411
2025-12-11 11:15:00.000,177.25,177.36,177.14,177.1582,871365
2025-12-11 11:20:00.000,177.16,177.49,177.05,177.485,878028
2025-12-11 11:25:00.000,177.485,177.53,176.94,177.0599,1044897
2025-12-11 11:30:00.000,177.05,177.215,176.925,177.02,652112
2025-12-11 11:35:00.000,177.02,177.46,177.005,177.4248,702600
2025-12-11 11:40:00.000,177.42,177.7699,177.348,177.61,1112792
2025-12-11 11:45:00.000,177.63,178.0,177.6,177.8898,1019612
2025-12-11 11:50:00.000,177.91,177.93,177.62,177.6799,709200
2025-12-11 11:55:00.000,177.69,177.745,177.42,177.62,679471
2025-12-11 12:00:00.000,177.61,178.07,177.23,177.9842,1186670
2025-12-11 12:05:00.000,178.0,178.12,177.845,178.01,803929
2025-12-11 12:10:00.000,178.01,178.405,177.87,178.31,1071543
2025-12-11 12:15:00.000,178.315,178.41,178.1951,178.3399,673517
2025-12-11 12:20:00.000,178.335,178.72,178.295,178.63,941825
2025-12-11 12:25:00.000,178.63,178.77,178.42,178.4862,772793
2025-12-11 12:30:00.000,178.49,178.8394,178.49,178.82,662871
2025-12-11 12:35:00.000,178.82,179.13,178.7501,179.0398,897863
2025-12-11 12:40:00.000,179.0385,179.135,178.88,178.9799,714554
2025-12-11 12:45:00.000,178.98,179.05,178.66,178.735,704133
2025-12-11 12:50:00.000,178.72,178.89,178.61,178.8845,612009
2025-12-11 12:55:00.000,178.89,178.9,178.51,178.765,629929
2025-12-11 13:00:00.000,178.76,178.9499,178.6882,178.845,582985
2025-12-11 13:05:00.000,178.83,178.96,178.7799,178.7952,468624
2025-12-11 13:10:00.000,178.7876,179.145,178.785,178.995,675564
2025-12-11 13:15:00.000,179.0,179.008,178.88,178.9401,413809
2025-12-11 13:20:00.000,178.94,179.485,178.9,179.38,986514
2025-12-11 13:25:00.000,179.36,179.771,179.25,179.305,1384480
2025-12-11 13:30:00.000,179.3,179.33,179.02,179.285,795425
2025-12-11 13:35:00.000,179.2901,179.9451,179.259,179.945,1158416
2025-12-11 13:40:00.000,179.94,180.1,179.86,179.945,1038262
2025-12-11 13:45:00.000,179.95,180.15,179.7301,179.97,1118168
2025-12-11 13:50:00.000,179.98,180.05,179.84,179.9451,623205
2025-12-11 13:55:00.000,179.95,180.105,179.77,179.86,790693
2025-12-11 14:00:00.000,179.84,179.96,179.7,179.88,678065
2025-12-11 14:05:00.000,179.88,179.9736,179.84,179.965,446924
2025-12-11 14:10:00.000,179.9648,180.23,179.95,180.1482,783746
2025-12-11 14:15:00.000,180.14,180.625,180.1217,180.5003,985038
2025-12-11 14:20:00.000,180.5,180.99,180.37,180.885,1352335
2025-12-11 14:25:00.000,180.88,180.99,180.77,180.9065,823229
2025-12-11 14:30:00.000,180.91,181.05,180.72,181.03,1097304
2025-12-11 14:35:00.000,181.025,181.32,180.92,180.935,1254191
2025-12-11 14:40:00.000,180.935,180.94,180.68,180.74,866626
2025-12-11 14:45:00.000,180.74,180.8301,180.57,180.74,672451
2025-12-11 14:50:00.000,180.75,180.88,180.445,180.5,942662
2025-12-11 14:55:00.000,180.49,180.62,180.37,180.47,700009
2025-12-11 15:00:00.000,180.4585,180.76,180.41,180.58,608059
2025-12-11 15:05:00.000,180.5752,180.7,180.4,180.59,668135
2025-12-11 15:10:00.000,180.585,180.66,179.97,180.0301,945881
2025-12-11 15:15:00.000,180.03,180.45,180.0001,180.375,1023814
2025-12-11 15:20:00.000,180.38,180.68,180.3501,180.6315,776683
2025-12-11 15:25:00.000,180.62,180.645,180.28,180.3699,582027
2025-12-11 15:30:00.000,180.36,180.47,180.1342,180.325,701764
2025-12-11 15:35:00.000,180.3296,180.4,180.1405,180.2301,523979
2025-12-11 15:40:00.000,180.23,180.45,180.205,180.32,642342
2025-12-11 15:45:00.000,180.29,180.47,180.1701,180.4199,567634
2025-12-11 15:50:00.000,180.42,180.955,180.42,180.63,1584426
2025-12-11 15:55:00.000,180.62,181.09,180.59,180.9355,2242486
2025-12-11 16:00:00.000,180.93,181.1,180.83,180.91,17361210
2025-12-11 16:05:00.000,180.9,181.05,180.9,181.0,50312
2025-12-11 16:10:00.000,180.98,181.03,180.9,181.03,40961
2025-12-11 16:15:00.000,181.03,181.86,180.93,181.5616,362842
2025-12-11 16:20:00.000,181.59,181.59,180.93,181.21,79204
2025-12-11 16:25:00.000,181.2,181.5,181.16,181.4,58511
2025-12-11 16:30:00.000,181.43,181.45,181.09,181.1041,66753
2025-12-11 16:35:00.000,181.09,181.1801,180.83,180.92,74059
2025-12-11 16:40:00.000,180.9,180.92,180.28,180.77,93021
2025-12-11 16:45:00.000,180.8,181.01,180.7,180.89,32897
2025-12-11 16:50:00.000,180.95,181.15,180.8597,181.09,30821
2025-12-11 16:55:00.000,181.0007,181.1396,180.95,181.0,21896
2025-12-11 17:00:00.000,180.99,181.0,180.85,180.85,15652
2025-12-11 17:05:00.000,180.9,180.93,180.64,180.6998,154343
2025-12-11 17:10:00.000,180.93,181.1,180.4,180.56,43389
2025-12-11 17:15:00.000,180.5705,180.6,179.63,179.83,73103
2025-12-11 17:20:00.000,180.93,180.93,179.61,179.93,90499
2025-12-11 17:25:00.000,179.83,180.3659,179.2,180.18,99289
2025-12-11 17:30:00.000,180.1801,180.5,180.05,180.381,49194
2025-12-11 17:35:00.000,180.3701,180.5,180.16,180.21,51587
2025-12-11 17:40:00.000,180.15,180.15,179.75,180.07,43634
2025-12-11 17:45:00.000,180.01,180.93,179.97,180.2,124174
2025-12-11 17:50:00.000,180.13,180.93,180.04,180.1307,127399
2025-12-11 17:55:00.000,180.23,180.784,180.23,180.51,43762
2025-12-11 18:00:00.000,180.6,181.0,180.6,180.75,40644
2025-12-11 18:05:00.000,180.75,180.93,180.28,180.54,97374
2025-12-11 18:10:00.000,180.5367,180.93,180.31,180.32,89001
2025-12-11 18:15:00.000,180.41,180.45,180.3,180.45,18845
2025-12-11 18:20:00.000,180.45,180.93,180.35,180.35,16275
2025-12-11 18:25:00.000,180.3452,180.93,180.33,180.45,19979
2025-12-11 18:30:00.000,180.38,180.44,180.38,180.4121,8332
2025-12-11 18:35:00.000,180.38,180.44,180.17,180.19,15225
2025-12-11 18:40:00.000,180.1991,180.38,180.1991,180.34,22272
2025-12-11 18:45:00.000,180.25,180.44,180.2465,180.326,6712
2025-12-11 18:50:00.000,180.4,180.4,180.2497,180.2497,21067
2025-12-11 18:55:00.000,180.2499,180.31,180.2,180.22,9607
2025-12-11 19:00:00.000,180.24,180.24,180.05,180.15,27825
2025-12-11 19:05:00.000,180.13,180.17,180.0717,180.12,6271
2025-12-11 19:10:00.000,180.1,180.12,179.99,180.03,14622
2025-12-11 19:15:00.000,180.05,180.05,179.91,179.95,23702
2025-12-11 19:20:00.000,179.9103,180.0,179.9,179.9101,19306
2025-12-11 19:25:00.000,179.94,179.97,179.92,179.96,11048
2025-12-11 19:30:00.000,179.96,180.19,179.96,180.15,16456
2025-12-11 19:35:00.000,180.17,180.17,179.97,180.0014,13286
2025-12-11 19:40:00.000,180.01,180.08,179.95,179.964,11320
2025-12-11 19:45:00.000,179.99,180.03,179.95,179.98,7985
2025-12-11 19:50:00.000,179.96,180.0062,179.96,179.9608,17056
2025-12-11 19:55:00.000,179.96,179.96,179.79,179.8199,19405
2025-12-11 20:00:00.000,179.88,180.0,179.88,179.99,537
2025-12-11 20:05:00.000,179.91,179.91,179.84,179.85,731
2025-12-11 20:10:00.000,179.87,179.93,179.87,179.92,515
2025-12-11 20:15:00.000,180.03,180.05,180.02,180.05,310
2025-12-11 20:20:00.000,180.08,180.2,180.08,180.2,1104
2025-12-11 20:25:00.000,180.2,180.2,180.09,180.09,318
2025-12-11 20:30:00.000,180.12,180.12,180.05,180.07,643
2025-12-11 20:40:00.000,180.09,180.09,180.02,180.06,922
2025-12-11 20:45:00.000,180.1,180.1,180.08,180.08,161
2025-12-11 20:50:00.000,180.05,180.05,180.05,180.05,161
2025-12-11 20:55:00.000,180.09,180.15,180.08,180.15,67
2025-12-11 21:00:00.000,180.14,180.51,180.14,180.42,2335
2025-12-11 21:05:00.000,180.42,180.64,180.42,180.51,537
2025-12-11 21:10:00.000,180.6,180.79,180.59,180.79,1132
2025-12-11 21:15:00.000,180.78,180.83,180.64,180.64,951
2025-12-11 21:20:00.000,180.63,180.69,180.63,180.65,524
2025-12-11 21:25:00.000,180.69,180.69,180.69,180.69,1
2025-12-11 21:30:00.000,180.68,180.73,180.68,180.73,266
2025-12-11 21:35:00.000,180.7,180.7,180.69,180.69,303
2025-12-11 21:40:00.000,180.76,180.76,180.76,180.76,35
2025-12-11 21:45:00.000,180.7,180.74,180.7,180.74,252
2025-12-11 21:50:00.000,180.69,180.69,180.65,180.65,200
2025-12-11 21:55:00.000,180.65,180.65,180.65,180.65,251
2025-12-11 22:00:00.000,180.58,180.58,180.32,180.33,1368
2025-12-11 22:05:00.000,180.24,180.33,180.22,180.27,620
2025-12-11 22:10:00.000,180.26,180.49,180.26,180.49,905
2025-12-11 22:15:00.000,180.57,180.58,180.55,180.55,184
2025-12-11 22:20:00.000,180.4,180.47,180.4,180.47,319
2025-12-11 22:25:00.000,180.37,180.37,180.37,180.37,3
2025-12-11 22:30:00.000,180.41,180.41,180.41,180.41,60
2025-12-11 22:35:00.000,180.55,180.55,180.5,180.55,40
2025-12-11 22:40:00.000,180.58,180.58,180.58,180.58,1
2025-12-11 22:45:00.000,180.48,180.48,180.48,180.48,40
2025-12-11 22:50:00.000,180.46,180.48,180.43,180.48,27
2025-12-11 22:55:00.000,180.41,180.41,180.41,180.41,14
2025-12-11 23:00:00.000,180.38,180.38,180.31,180.31,440
2025-12-11 23:05:00.000,180.26,180.26,180.26,180.26,2
2025-12-11 23:10:00.000,180.25,180.3,180.25,180.3,26
2025-12-11 23:15:00.000,180.29,180.29,180.28,180.28,27
2025-12-11 23:20:00.000,180.25,180.25,180.21,180.25,513
2025-12-11 23:30:00.000,180.24,180.24,180.22,180.22,55
2025-12-11 23:35:00.000,180.27,180.27,180.22,180.23,284
2025-12-11 23:45:00.000,180.25,180.25,180.25,180.25,267
2025-12-11 23:55:00.000,180.27,180.27,180.27,180.27,252
2025-12-12 00:10:00.000,180.35,180.35,180.35,180.35,249
2025-12-12 00:20:00.000,180.33,180.33,180.33,180.33,182
2025-12-12 00:25:00.000,180.33,180.34,180.33,180.34,57
2025-12-12 00:30:00.000,180.46,180.46,180.46,180.46,1
2025-12-12 00:35:00.000,180.48,180.48,180.48,180.48,7
2025-12-12 00:40:00.000,180.63,180.63,180.61,180.61,72
2025-12-12 00:45:00.000,180.6,180.6,180.51,180.51,46
2025-12-12 00:50:00.000,180.6,180.6,180.52,180.52,324
2025-12-12 00:55:00.000,180.5,180.58,180.5,180.58,420
2025-12-12 01:00:00.000,180.62,180.66,180.62,180.66,299
2025-12-12 01:10:00.000,180.66,180.66,180.61,180.61,312
2025-12-12 01:15:00.000,180.57,180.57,180.48,180.48,494
2025-12-12 01:20:00.000,180.49,180.53,180.49,180.49,492
2025-12-12 01:30:00.000,180.44,180.45,180.38,180.38,726
2025-12-12 01:40:00.000,180.29,180.29,180.29,180.29,282
2025-12-12 01:45:00.000,180.34,180.34,180.34,180.34,66
2025-12-12 01:50:00.000,180.32,180.32,180.31,180.31,320
2025-12-12 01:55:00.000,180.3,180.32,180.3,180.32,251
2025-12-12 02:00:00.000,180.32,180.34,180.31,180.34,614
2025-12-12 02:05:00.000,180.38,180.41,180.38,180.4,431
2025-12-12 02:10:00.000,180.46,180.46,180.44,180.45,284
2025-12-12 02:15:00.000,180.41,180.41,180.39,180.39,200
2025-12-12 02:20:00.000,180.38,180.38,180.38,180.38,125
2025-12-12 02:25:00.000,180.33,180.33,180.33,180.33,20
2025-12-12 02:30:00.000,180.34,180.34,180.34,180.34,3
2025-12-12 02:35:00.000,180.31,180.31,180.31,180.31,100
2025-12-12 02:40:00.000,180.33,180.34,180.32,180.34,501
2025-12-12 02:45:00.000,180.33,180.35,180.33,180.35,167
2025-12-12 02:50:00.000,180.34,180.34,180.31,180.31,552
